# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = sporadic_survival_model
# start_datetime = 2022-07-11 18:20:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sporadic-survival.data.json
# init = 2 (Default)
# random
#   seed = 4121395905 (Default)
# output
#   file = sporadic-survival-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda.1,lambda.2,lambda.3,lambda.4,delta,theta,model_surv_1y.1,model_surv_1y.2,model_surv_1y.3,model_surv_1y.4,model_surv_5y.1,model_surv_5y.2,model_surv_5y.3,model_surv_5y.4
# Adaptation terminated
# Step size = 0.114315
# Diagonal elements of inverse mass matrix:
# 0.0102392, 0.00877644, 0.00982526, 0.0179169, 0.226457, 0.0271319
-30.5865,0.589997,0.114315,5,31,0,32.3455,0.0186791,0.117899,0.618014,1.62838,2.64642,1.07326,0.988044,0.929644,0.72541,0.526134,0.92077,0.651537,0.272842,0.132989
-32.8547,0.629844,0.114315,4,23,0,34.6541,0.0198558,0.159185,0.642414,1.78952,2.20955,1.14829,0.988313,0.914828,0.739091,0.541946,0.917708,0.591337,0.281101,0.140936
-31.4332,0.555154,0.114315,4,15,0,34.6711,0.021862,0.131716,0.619159,1.66978,2.64363,1.08579,0.986047,0.922203,0.725584,0.522241,0.908608,0.627165,0.274414,0.132364
-31.2599,0.258832,0.114315,6,63,0,32.6429,0.0181468,0.151535,0.626476,1.70423,2.54169,1.10681,0.988585,0.913183,0.727955,0.525841,0.923184,0.596804,0.276211,0.134471
-32.6847,0.180357,0.114315,4,15,0,35.7267,0.0188042,0.162497,0.648376,1.60271,2.36686,1.0836,0.988551,0.910266,0.728136,0.547145,0.921027,0.580335,0.267969,0.139151
-32.5143,0.417738,0.114315,4,15,0,35.599,0.0192078,0.151201,0.623811,1.69757,2.26637,1.10835,0.988547,0.917591,0.740437,0.544664,0.919856,0.600036,0.279958,0.138782
-31.0617,0.48998,0.114315,5,31,0,37.6522,0.0177502,0.147938,0.609193,1.67238,2.37501,1.06645,0.989166,0.917345,0.738606,0.53667,0.925038,0.601293,0.27695,0.132366
-32.4492,0.553087,0.114315,4,23,0,37.8175,0.0163974,0.143881,0.651983,1.76046,2.25751,1.03562,0.990218,0.921127,0.730603,0.532108,0.930579,0.607062,0.26075,0.124956
-33.5498,0.392634,0.114315,5,31,0,36.3043,0.0174962,0.129541,0.689101,1.91959,2.30894,1.26823,0.989471,0.928178,0.725742,0.531786,0.926739,0.643746,0.284686,0.150152
-30.8364,0.986338,0.114315,5,63,0,36.1001,0.0225349,0.127142,0.520024,1.2425,3.12483,0.814699,0.984597,0.918835,0.734749,0.54074,0.903796,0.615955,0.262853,0.119413
-28.9396,0.996725,0.114315,3,7,0,31.7135,0.0227822,0.125866,0.507241,1.23932,3.50059,0.880665,0.983797,0.916626,0.732585,0.533268,0.902485,0.620688,0.277168,0.128973
-32.4448,0.791189,0.114315,5,31,0,34.1901,0.0153543,0.126817,0.634398,1.60749,2.52431,1.14916,0.990353,0.926447,0.727708,0.542116,0.93431,0.640207,0.280321,0.146648
-30.8473,0.99246,0.114315,4,15,0,33.6488,0.0157192,0.122019,0.629291,1.62899,2.52207,1.09783,0.990128,0.928896,0.727604,0.535326,0.932753,0.646093,0.274196,0.137792
-32.3901,0.894671,0.114315,4,31,0,33.7888,0.0152393,0.12193,0.59557,1.63591,2.53639,1.03831,0.990399,0.928625,0.735295,0.528502,0.934511,0.642958,0.275463,0.128402
-26.6304,0.950931,0.114315,5,31,0,34.5574,0.0186556,0.126455,0.477395,1.08616,4.15079,0.777405,0.985954,0.911519,0.729094,0.538456,0.917737,0.610566,0.270839,0.126604
-27.6939,0.752006,0.114315,5,31,0,28.9243,0.0168279,0.109352,0.479086,1.0682,4.35971,0.751663,0.987136,0.921508,0.724337,0.535756,0.925017,0.644098,0.265054,0.12396
-26.4768,0.971852,0.114315,5,31,0,29.0969,0.0202231,0.110041,0.442571,0.969357,5.66704,0.720024,0.983575,0.916053,0.725106,0.537319,0.910039,0.638025,0.274786,0.129594
-26.9844,0.967768,0.114315,5,47,0,28.694,0.0185873,0.100597,0.40348,0.912634,7.38568,0.66111,0.984143,0.918983,0.73148,0.532785,0.915928,0.654483,0.284331,0.12618
-29.1169,0.962492,0.114315,5,31,0,31.0473,0.0166574,0.0890597,0.390865,0.828729,7.88684,0.57082,0.985621,0.926785,0.732868,0.547937,0.923718,0.678619,0.275678,0.123366
-27.098,0.905986,0.114315,5,47,0,32.8259,0.0172048,0.11601,0.431776,0.950476,5.03207,0.658972,0.986354,0.913817,0.734049,0.545721,0.92272,0.622348,0.271092,0.122292
-26.3533,0.99037,0.114315,3,7,0,28.3063,0.0174407,0.11548,0.436412,0.928121,6.04483,0.697097,0.98562,0.911056,0.72427,0.542592,0.921337,0.624116,0.273498,0.131252
-26.7067,0.994039,0.114315,6,63,0,28.0114,0.0198544,0.115464,0.518001,1.19856,3.63251,0.877818,0.985674,0.922059,0.725582,0.536846,0.913812,0.640569,0.271731,0.132157
-31.0757,0.28183,0.114315,5,31,0,33.9775,0.0170579,0.123969,0.500733,1.14561,4.40774,0.847989,0.986931,0.911983,0.718039,0.525831,0.924294,0.619233,0.271523,0.131069
-28.6084,0.963308,0.114315,2,7,0,30.8999,0.0164704,0.122358,0.495203,1.14278,3.56384,0.857914,0.98816,0.918218,0.735169,0.548703,0.927522,0.625853,0.278329,0.135078
-27.4534,0.954446,0.114315,5,31,0,29.4974,0.0167562,0.120496,0.459053,1.0436,5.08032,0.768535,0.986685,0.910978,0.724758,0.530347,0.924884,0.619654,0.27578,0.128723
-26.2477,0.855602,0.114315,2,5,0,28.6221,0.0168373,0.121051,0.463609,1.03554,4.60293,0.759193,0.986942,0.912608,0.727956,0.539538,0.92482,0.619008,0.27304,0.128881
-29.3881,0.807361,0.114315,5,55,0,32.4127,0.0139961,0.0967398,0.42824,0.918732,5.96563,0.679857,0.98846,0.924674,0.728166,0.544597,0.936016,0.666418,0.275043,0.129701
-28.3199,0.966762,0.114315,4,31,0,33.1545,0.0182084,0.0998533,0.438423,0.9423,6.44697,0.76711,0.984822,0.921586,0.723056,0.540968,0.918184,0.662752,0.283839,0.141044
-27.083,0.961833,0.114315,4,31,0,30.4105,0.0192829,0.0976479,0.421277,0.889753,6.36053,0.643912,0.983962,0.92302,0.727588,0.546115,0.913311,0.661843,0.272061,0.127459
-26.1188,0.930102,0.114315,5,31,0,28.9233,0.0168116,0.102136,0.411159,0.896202,7.55501,0.64736,0.985588,0.917513,0.726334,0.535362,0.923359,0.64989,0.277204,0.126191
-25.8928,1,0.114315,4,15,0,26.2879,0.0164098,0.104527,0.412358,0.896122,7.10839,0.639804,0.986061,0.916452,0.727598,0.537711,0.925177,0.64421,0.275604,0.125113
-28.7845,0.706422,0.114315,2,7,0,30.9538,0.0167177,0.104823,0.426906,0.864171,7.60573,0.669026,0.985656,0.915493,0.718971,0.546834,0.923809,0.644698,0.271998,0.135417
-27.6028,0.971318,0.114315,5,47,0,31.8155,0.0175668,0.116699,0.477878,1.14445,3.82625,0.85064,0.987089,0.919947,0.736757,0.540088,0.922731,0.635778,0.28384,0.132929
-27.5859,0.839162,0.114315,5,47,0,32.9595,0.0149908,0.111842,0.414153,0.895342,7.61513,0.687998,0.98712,0.910327,0.725966,0.538937,0.931266,0.629771,0.28249,0.13362
-28.414,0.882531,0.114315,5,31,0,31.9492,0.0167711,0.0949869,0.412195,0.875846,8.97721,0.677714,0.985283,0.921246,0.721584,0.537017,0.923311,0.667859,0.280816,0.134319
-27.0695,0.9787,0.114315,5,47,0,31.5148,0.0197274,0.126052,0.47907,1.0855,4.17213,0.772498,0.985136,0.911635,0.727889,0.53768,0.913339,0.610975,0.269167,0.125807
-27.4562,0.865831,0.114315,5,31,0,29.272,0.0208207,0.124781,0.473836,1.0887,4.26943,0.77522,0.984222,0.911917,0.728703,0.534983,0.908842,0.613389,0.271775,0.125687
-28.7538,0.96109,0.114315,5,63,0,33.5586,0.0197964,0.124045,0.59876,1.59897,2.62756,1.04957,0.987376,0.926439,0.731232,0.528898,0.916406,0.638948,0.275399,0.131478
-29.9511,0.827718,0.114315,5,31,0,32.2939,0.0235582,0.135958,0.593184,1.4619,2.68276,0.996233,0.984879,0.919167,0.72925,0.54027,0.901719,0.614098,0.268513,0.132342
-30.7883,0.78696,0.114315,4,15,0,32.297,0.0240342,0.129989,0.597869,1.5344,2.61148,1.07574,0.984764,0.92349,0.732935,0.540584,0.900513,0.629851,0.279789,0.139789
-26.6325,0.36052,0.114315,4,31,0,37.9504,0.0196329,0.112808,0.471895,1.08909,4.00129,0.800256,0.985389,0.92124,0.734576,0.543384,0.913994,0.640421,0.277721,0.130451
-26.5018,0.99991,0.114315,4,31,0,28.8329,0.0187554,0.127153,0.471096,1.06726,4.31695,0.789163,0.985724,0.910174,0.729636,0.540215,0.917219,0.609462,0.275276,0.130531
-25.8944,0.98677,0.114315,5,31,0,27.2857,0.0181673,0.108559,0.473519,1.0794,4.34594,0.811179,0.986143,0.922278,0.728929,0.53869,0.919672,0.649149,0.277731,0.132705
-28.4243,0.584654,0.114315,2,7,0,29.7677,0.0180914,0.108535,0.469874,1.0691,3.9148,0.794155,0.98661,0.92447,0.736696,0.549664,0.920327,0.649577,0.277953,0.132053
-26.6327,0.981543,0.114315,5,31,0,29.1332,0.0176216,0.10997,0.405898,0.864416,7.49877,0.663059,0.984921,0.911812,0.729799,0.546899,0.919977,0.632583,0.283114,0.134355
-27.9153,0.986768,0.114315,4,23,0,29.3609,0.0179897,0.114723,0.391097,0.844854,10.6716,0.633839,0.983912,0.904263,0.726743,0.536893,0.917704,0.617971,0.285011,0.131082
-27.8183,0.997302,0.114315,4,31,0,29.2298,0.0153722,0.102395,0.399752,0.850211,7.11787,0.563594,0.986923,0.917769,0.731425,0.545185,0.929443,0.644978,0.269472,0.118676
-27.6471,0.999967,0.114315,4,31,0,28.5085,0.0149447,0.105077,0.407776,0.871963,8.33276,0.675035,0.986993,0.914276,0.725898,0.540937,0.931285,0.64386,0.28338,0.13478
-31.6398,0.974609,0.114315,4,15,0,32.7518,0.0143356,0.0926282,0.452635,1.00414,4.88378,0.696586,0.988691,0.930707,0.727308,0.536971,0.935061,0.679191,0.267024,0.121693
-26.039,0.993886,0.114315,4,15,0,32.7522,0.0169887,0.108727,0.441753,1.00893,4.96754,0.71551,0.98657,0.919266,0.731973,0.536067,0.923828,0.64199,0.275744,0.124237
-27.0564,0.968026,0.114315,5,39,0,27.8735,0.0177217,0.104352,0.415942,0.949178,6.76604,0.718408,0.985091,0.917494,0.730305,0.532019,0.919951,0.649366,0.287517,0.131252
-28.9982,0.995824,0.114315,5,47,0,30.8527,0.0158685,0.125493,0.500742,1.20356,3.55753,0.811353,0.988592,0.916184,0.731619,0.532298,0.929893,0.616831,0.268262,0.12103
-28.452,0.980463,0.114315,6,95,0,32.9307,0.0200887,0.100273,0.416306,0.866396,6.83138,0.589931,0.983084,0.919967,0.725349,0.544527,0.909557,0.651965,0.264617,0.121032
-26.5752,0.961595,0.114315,4,31,0,31.1529,0.0169501,0.0996784,0.432384,0.942336,5.50594,0.66735,0.986279,0.923715,0.729473,0.542075,0.92356,0.65936,0.271319,0.124377
-26.5564,0.989876,0.114315,4,31,0,28.2661,0.0173415,0.0979504,0.391957,0.837979,10.3817,0.6094,0.984526,0.91744,0.726065,0.537782,0.920438,0.656219,0.28029,0.127877
-28.1284,0.928325,0.114315,4,15,0,30.0293,0.0182979,0.0930267,0.373969,0.806674,10.1222,0.528084,0.983717,0.921278,0.733753,0.541809,0.916107,0.664651,0.277593,0.118368
-31.4517,0.866923,0.114315,3,15,0,34.4058,0.0174314,0.102736,0.39523,0.788772,8.50147,0.48572,0.984795,0.915171,0.725261,0.550924,0.91999,0.638369,0.256437,0.114245
-27.1706,0.968086,0.114315,4,15,0,33.6242,0.0170409,0.103864,0.379773,0.834493,9.00108,0.579793,0.985033,0.914044,0.735248,0.541286,0.921862,0.640807,0.283712,0.123475
-28.8785,0.988221,0.114315,3,15,0,29.8264,0.0162589,0.112301,0.384715,0.787441,12.7802,0.594502,0.985191,0.90446,0.725138,0.547702,0.924801,0.620096,0.281332,0.134024
-28.8154,0.999262,0.114315,4,31,0,32.1671,0.0170894,0.115713,0.387319,0.848986,11.4608,0.628873,0.984599,0.90284,0.727059,0.532961,0.921444,0.615096,0.286204,0.129228
-29.023,0.980317,0.114315,5,31,0,33.1106,0.0162096,0.10265,0.444922,1.03035,4.77795,0.682061,0.987297,0.924071,0.731557,0.530679,0.927128,0.654493,0.268693,0.115919
-27.9431,0.943405,0.114315,5,47,0,31.3795,0.0175519,0.121641,0.492684,1.07362,3.84274,0.776103,0.987077,0.916475,0.727998,0.548991,0.922556,0.621174,0.264708,0.128627
-27.2416,0.976519,0.114315,5,55,0,30.5361,0.0174038,0.104675,0.424921,0.988437,5.52803,0.684042,0.985906,0.920142,0.733396,0.530587,0.921688,0.648415,0.278316,0.120773
-26.8715,0.936485,0.114315,3,15,0,30.2287,0.0174586,0.110113,0.430835,0.901215,6.70578,0.703778,0.985331,0.913359,0.722885,0.544974,0.921034,0.635501,0.276812,0.136104
-26.031,0.995563,0.114315,4,31,0,28.205,0.0167829,0.102608,0.412165,0.8808,6.67698,0.636729,0.985895,0.918686,0.729936,0.54545,0.923709,0.649063,0.275655,0.12736
-26.4357,0.978847,0.114315,5,31,0,27.1424,0.0178107,0.105395,0.411993,0.867494,7.43603,0.603355,0.984774,0.915109,0.724915,0.54102,0.919003,0.63973,0.268963,0.122924
-26.7092,0.983847,0.114315,5,39,0,27.5498,0.0166182,0.109525,0.443082,0.940394,5.24761,0.687446,0.986688,0.917627,0.72753,0.547844,0.925148,0.638021,0.269602,0.128568
-28.2952,0.921651,0.114315,5,63,0,31.8357,0.0181517,0.101694,0.377059,0.758783,14.5176,0.518887,0.983314,0.911728,0.724526,0.548328,0.916227,0.640381,0.272146,0.125079
-28.0559,0.994982,0.114315,5,31,0,29.5988,0.0192174,0.10421,0.386958,0.798743,13.1852,0.584557,0.982488,0.910589,0.722977,0.542087,0.91201,0.638424,0.277965,0.129845
-28.9845,0.995262,0.114315,6,79,0,30.2286,0.0157183,0.125745,0.503432,1.18674,3.96329,0.92756,0.988312,0.913659,0.726675,0.534424,0.930393,0.622037,0.284519,0.14051
-28.3921,0.879531,0.114315,5,39,0,30.9758,0.0158033,0.119576,0.484779,1.06582,4.07386,0.752214,0.988141,0.916301,0.72639,0.542846,0.929523,0.623126,0.263383,0.124941
-31.9442,0.907541,0.114315,3,7,0,32.1553,0.0156137,0.12007,0.49519,1.04387,3.84358,0.738213,0.988485,0.917337,0.725664,0.552797,0.930487,0.622024,0.25706,0.125829
-27.5378,0.434211,0.114315,3,7,0,36.6989,0.0158028,0.121557,0.48494,1.06816,4.17735,0.806897,0.988059,0.914627,0.726526,0.544611,0.929574,0.622143,0.27227,0.133705
-26.9124,0.877272,0.114315,5,63,0,29.1274,0.0194322,0.12147,0.506306,1.13633,3.95558,0.860259,0.985592,0.916162,0.723382,0.539258,0.915065,0.626284,0.272513,0.135084
-26.2193,0.999817,0.114315,5,63,0,27.7506,0.0201115,0.11886,0.489323,1.1413,3.84249,0.845201,0.985226,0.918463,0.731663,0.539847,0.91241,0.631007,0.277748,0.132338
-27.6194,0.950497,0.114315,5,55,0,28.9438,0.0198252,0.10796,0.473147,1.01582,4.76751,0.800621,0.984525,0.920826,0.723208,0.545111,0.912541,0.648854,0.275093,0.138276
-28.6938,0.970163,0.114315,5,55,0,31.3031,0.0190407,0.121924,0.403644,0.900217,7.84252,0.656552,0.983615,0.90238,0.729259,0.533254,0.913879,0.605609,0.283024,0.12705
-31.3318,0.802434,0.114315,5,31,0,36.113,0.014662,0.0896208,0.38606,0.804423,9.05095,0.59458,0.987093,0.925111,0.732187,0.552521,0.932204,0.677472,0.282182,0.131819
-31.2694,0.932791,0.114315,4,23,0,35.1724,0.0160913,0.0945644,0.363481,0.726833,14.5114,0.501456,0.985185,0.917467,0.731742,0.558939,0.925141,0.657697,0.278443,0.128627
-34.507,0.975385,0.114315,3,15,0,37.278,0.0158432,0.0864657,0.36334,0.786074,13.9164,0.434806,0.98545,0.924164,0.730239,0.5313,0.926093,0.676441,0.266047,0.103271
-29.7956,0.998849,0.114315,4,15,0,36.6159,0.0180528,0.0884489,0.368561,0.747785,17.443,0.524781,0.983201,0.921647,0.726906,0.549308,0.916492,0.674645,0.278508,0.12817
-27.9446,0.966934,0.114315,4,15,0,32.0781,0.0183729,0.103391,0.377247,0.806185,13.9411,0.541198,0.983167,0.910702,0.725884,0.53415,0.915397,0.637637,0.276296,0.120068
-27.7863,0.943973,0.114315,5,63,0,31.4555,0.0174801,0.113059,0.472436,1.10918,4.70795,0.85722,0.98638,0.917812,0.726178,0.529007,0.922364,0.641172,0.284862,0.136187
-26.2197,0.982331,0.114315,5,47,0,28.977,0.0194534,0.10967,0.417726,0.932438,6.29814,0.655947,0.983853,0.914423,0.730158,0.535145,0.912672,0.634168,0.276299,0.123018
-28.5493,0.765293,0.114315,3,7,0,31.2419,0.0189107,0.110156,0.426222,0.90815,5.27017,0.603743,0.984852,0.916828,0.732463,0.54952,0.915258,0.631556,0.263782,0.118345
-26.3738,0.929005,0.114315,3,15,0,31.687,0.0198305,0.10806,0.415837,0.902355,7.17014,0.662654,0.983176,0.913802,0.726325,0.537468,0.910802,0.637238,0.277543,0.128213
-29.1595,0.97355,0.114315,3,7,0,29.7068,0.0199885,0.115028,0.415863,0.920431,5.94099,0.590095,0.98359,0.91125,0.73137,0.536267,0.910355,0.618452,0.266091,0.113221
-28.7756,0.966945,0.114315,5,31,0,31.4963,0.0160462,0.112424,0.436394,0.959188,6.36938,0.792901,0.986634,0.912775,0.725394,0.539304,0.927364,0.636041,0.289272,0.143047
-28.3573,0.995141,0.114315,5,31,0,31.1128,0.0207541,0.110819,0.400048,0.874476,8.8963,0.649388,0.981857,0.909121,0.727111,0.535207,0.906437,0.628731,0.283159,0.129449
-27.3131,0.958233,0.114315,4,31,0,29.8762,0.017591,0.110435,0.410656,0.895776,6.92193,0.592046,0.985129,0.912262,0.727796,0.534824,0.920056,0.627761,0.268238,0.116569
-26.7577,0.962137,0.114315,3,15,0,30.031,0.0178538,0.109444,0.406255,0.864829,6.97031,0.649267,0.984899,0.913111,0.73172,0.549188,0.919108,0.633482,0.281031,0.132123
-26.2136,0.884462,0.114315,4,23,0,28.6909,0.0179472,0.108971,0.39653,0.85851,8.48529,0.594108,0.984367,0.910822,0.728409,0.537093,0.918132,0.629878,0.275816,0.122173
-26.4737,0.958138,0.114315,4,31,0,28.8776,0.0158536,0.112596,0.417063,0.914672,6.31368,0.680257,0.986804,0.912364,0.731199,0.542355,0.927913,0.629037,0.280901,0.130082
-26.0029,0.960333,0.114315,4,15,0,28.1465,0.0161999,0.108666,0.421576,0.901877,6.39227,0.665078,0.986487,0.914962,0.727963,0.544057,0.926368,0.636875,0.275586,0.12931
-27.7101,0.907983,0.114315,4,23,0,28.6749,0.0210255,0.106232,0.428057,0.924211,5.60032,0.690816,0.982971,0.918847,0.731508,0.548114,0.906672,0.645077,0.277629,0.131198
-25.8733,0.995046,0.114315,5,31,0,28.8841,0.0166963,0.106446,0.441701,0.984992,5.20725,0.7347,0.986654,0.920062,0.730164,0.540425,0.924972,0.647723,0.278568,0.130502
-27.2153,0.974106,0.114315,4,15,0,28.0832,0.0153834,0.103267,0.444083,0.978485,5.32799,0.746289,0.987629,0.921933,0.728303,0.541496,0.930481,0.655376,0.279072,0.133276
-26.5905,0.998352,0.114315,5,31,0,27.8192,0.0208364,0.110598,0.450564,1.02736,4.72626,0.753289,0.983776,0.919055,0.731988,0.538811,0.908289,0.640529,0.278201,0.128719
-27.4282,0.926348,0.114315,5,31,0,29.1285,0.0204759,0.126811,0.456661,1.0363,4.74234,0.769925,0.984041,0.908181,0.729644,0.537781,0.909803,0.607739,0.277922,0.130389
-29.6198,0.8244,0.114315,5,31,0,31.7448,0.0178058,0.104509,0.487845,1.11888,4.04652,0.904439,0.986697,0.926668,0.73069,0.544565,0.921698,0.663638,0.287265,0.144093
-27.7701,0.685699,0.114315,2,3,0,31.4503,0.0181126,0.104191,0.492021,1.13312,4.08662,0.882916,0.986429,0.926615,0.727648,0.538707,0.920348,0.663146,0.281877,0.138851
-28.6373,0.834335,0.114315,5,31,0,30.8124,0.01922,0.123858,0.454889,0.963852,4.67431,0.702849,0.985054,0.910191,0.729003,0.551834,0.914728,0.609395,0.267468,0.128706
-27.4081,0.948056,0.114315,4,31,0,30.6479,0.0174225,0.124478,0.4467,0.99394,5.59769,0.762003,0.985861,0.90637,0.725234,0.535369,0.92181,0.61015,0.279915,0.133523
-27.3922,0.99041,0.114315,4,15,0,28.568,0.0180644,0.124496,0.446822,1.00537,4.9272,0.697097,0.985756,0.908612,0.729481,0.53598,0.919309,0.607096,0.27,0.121555
-26.2882,0.819768,0.114315,5,47,0,32.0821,0.016167,0.108089,0.402354,0.859224,7.65473,0.595315,0.986102,0.912702,0.728625,0.541538,0.925953,0.63269,0.27311,0.122707
-27.2072,0.810439,0.114315,4,31,0,29.7536,0.0164961,0.11239,0.427201,0.915402,7.1422,0.688629,0.985982,0.910766,0.721745,0.536156,0.924934,0.629042,0.275703,0.130835
-26.7062,0.999868,0.114315,5,31,0,27.5535,0.0191896,0.108648,0.405611,0.859841,6.89553,0.615962,0.983809,0.913721,0.731329,0.548409,0.913395,0.633394,0.275609,0.126918
-29.3141,0.838159,0.114315,3,15,0,31.3493,0.0195978,0.105839,0.415807,0.908153,6.87574,0.590114,0.983474,0.915745,0.725361,0.531215,0.911594,0.638474,0.264892,0.114319
-33.5503,0.941688,0.114315,3,7,0,37.1833,0.0200529,0.100531,0.427869,0.921701,5.03865,0.552449,0.984107,0.924243,0.732308,0.544404,0.910462,0.651984,0.253829,0.107165
-32.7373,0.96881,0.114315,4,15,0,35.9859,0.0168479,0.112988,0.3981,0.910049,11.0241,0.727342,0.984882,0.905714,0.725565,0.524373,0.922823,0.627538,0.296519,0.136924
-32.4974,0.97011,0.114315,5,39,0,36.7755,0.0149808,0.0938349,0.388776,0.807156,8.03832,0.476018,0.98701,0.922624,0.730177,0.545956,0.930719,0.661098,0.259166,0.109111
-28.5159,0.972047,0.114315,3,7,0,33.7942,0.0145526,0.0953293,0.38091,0.828511,10.6493,0.566419,0.98695,0.919162,0.73001,0.536165,0.932403,0.660434,0.279619,0.121464
-27.737,0.971892,0.114315,5,31,0,29.6833,0.0147352,0.104421,0.392006,0.835613,9.32076,0.565394,0.986981,0.913213,0.7272,0.538269,0.931776,0.638413,0.272905,0.120445
-31.3945,0.995114,0.114315,5,31,0,34.5403,0.0192281,0.105385,0.352915,0.718322,27.5826,0.468762,0.981718,0.905549,0.729416,0.549202,0.910857,0.626357,0.278369,0.122943
-28.0962,0.999925,0.114315,4,31,0,32.5779,0.0148444,0.0941713,0.390191,0.843369,8.88808,0.583125,0.986963,0.921686,0.73008,0.539144,0.931408,0.665199,0.277568,0.122572
-27.9945,0.983187,0.114315,4,15,0,28.7596,0.015227,0.0935207,0.392232,0.84257,8.59065,0.572685,0.986688,0.922485,0.7296,0.53982,0.929767,0.666534,0.274579,0.12089
-28.8186,0.998962,0.114315,5,31,0,31.8106,0.0142364,0.0980837,0.372923,0.777405,12.0811,0.519968,0.987071,0.915859,0.73022,0.546108,0.933551,0.650299,0.275944,0.121943
-29.5243,0.90428,0.114315,5,31,0,33.6603,0.0162119,0.0890414,0.36066,0.767064,21.2032,0.523253,0.984733,0.920347,0.729135,0.53879,0.92436,0.672468,0.283327,0.123484
-26.2686,0.963774,0.114315,5,63,0,30.4553,0.0183653,0.112661,0.427778,0.922442,6.65558,0.680986,0.984597,0.911531,0.72386,0.537145,0.917166,0.628509,0.274584,0.128728
-27.7178,0.999368,0.114315,5,31,0,29.9153,0.0159916,0.102382,0.366695,0.770754,16.294,0.537731,0.985162,0.910574,0.729369,0.543213,0.92557,0.639387,0.282414,0.125997
-27.606,0.976354,0.114315,3,7,0,28.1478,0.0160806,0.102806,0.375421,0.789647,14.1277,0.525605,0.985227,0.911027,0.726147,0.538263,0.925282,0.638104,0.274616,0.120212
-26.66,0.986924,0.114315,4,31,0,29.9034,0.018393,0.112037,0.399869,0.845044,7.64755,0.610369,0.984217,0.909821,0.730462,0.547493,0.916498,0.624497,0.277349,0.12797
-27.9061,0.94659,0.114315,5,47,0,29.6234,0.0178022,0.107692,0.472587,1.00349,4.47675,0.777776,0.986305,0.922158,0.72637,0.551547,0.920965,0.648897,0.272224,0.136544
-28.5742,0.988253,0.114315,5,43,0,32.1265,0.0196281,0.132105,0.479873,1.11836,4.32938,0.878302,0.985067,0.907287,0.728756,0.536118,0.913979,0.605849,0.285811,0.139267
-28.8508,0.584646,0.114315,4,15,0,31.5221,0.0206716,0.131063,0.493346,1.14262,3.52305,0.795936,0.985235,0.912994,0.734778,0.544768,0.910395,0.605193,0.269047,0.124952
-27.035,0.998827,0.114315,5,63,0,31.1831,0.0209793,0.108678,0.4699,1.06154,4.30238,0.754404,0.984067,0.922238,0.729194,0.538824,0.908087,0.645898,0.270001,0.125352
-25.7202,1,0.114315,5,31,0,27.2449,0.0181752,0.117759,0.480709,1.09732,4.03513,0.798578,0.986426,0.917851,0.730292,0.540523,0.919878,0.629836,0.273243,0.129116
-27.9855,0.88534,0.114315,3,7,0,29.919,0.0170368,0.117408,0.474416,1.08002,4.69469,0.875407,0.986732,0.915032,0.72612,0.53748,0.924253,0.633271,0.28691,0.142694
-30.1441,0.56612,0.114315,5,63,0,35.4489,0.014294,0.108696,0.416941,0.873009,9.00923,0.673597,0.987427,0.910694,0.718917,0.537387,0.933992,0.634957,0.277349,0.134039
-28.0536,0.992501,0.114315,5,31,0,31.9458,0.0191488,0.1146,0.429209,0.995484,5.43087,0.771026,0.984581,0.913778,0.735052,0.53786,0.914771,0.631491,0.290874,0.135057
-29.8806,0.899496,0.114315,5,55,0,32.4926,0.0188118,0.111536,0.500648,1.2424,3.23456,0.812224,0.986944,0.927191,0.739146,0.536141,0.918321,0.646885,0.269977,0.118552
-27.0302,0.996285,0.114315,4,23,0,32.6406,0.017865,0.121092,0.507072,1.14231,3.55358,0.837007,0.987181,0.919003,0.730076,0.547364,0.921784,0.627148,0.269859,0.131714
-25.9277,0.723069,0.114315,3,7,0,31.033,0.0180974,0.11875,0.483419,1.11643,4.09146,0.846293,0.986432,0.917052,0.729839,0.539047,0.920292,0.630465,0.279728,0.134721
-28.2374,0.36476,0.114315,4,19,0,31.6624,0.0197647,0.114988,0.428945,0.939663,5.2003,0.710633,0.984237,0.914082,0.735358,0.550713,0.912155,0.62744,0.281286,0.132856
