# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = calibration_model
# start_datetime = 2022-07-04 15:06:10 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 3504925963 (Default)
# output
#   file = fit-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,log_p__,log_g__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Stepsize adaptation complete.
# eta = 1
0,-475.663,-10.1875,-4.91399,-5.18506,-4.09949,0.0416115,0.0489913,0.00359163,0.163155,36.0891,37.7116,0.464307,0.151824,0.196845,0.0790532,0.18982,0.327328,0.0375862,0.123393,0.0958334,0.0350845,0.0311233,0.00342211,1.71826,3.46349,0.335251,0.595308,0.294131,0.110561
0,-478.688,-12.0493,-4.88387,-5.14429,-5.00357,0.0406174,0.0491642,0.00122018,0.167613,35.3978,31.6087,0.493732,0.260275,0.318548,0.0151272,0.150378,0.360032,0.0389631,0.115885,0.107436,0.0380763,0.00615213,0.00153881,1.25587,2.18757,0.441584,0.514635,0.331073,0.154292
0,-506.451,-18.2273,-5.06785,-5.18892,-4.96034,0.040126,0.0492474,0.00135644,0.17527,40.5838,31.6648,0.492354,0.13784,0.242079,0.0309422,0.130998,0.321145,0.0240869,0.103849,0.111027,0.0833871,0.000796072,0.0317286,1.58207,1.96771,0.409779,0.516945,0.359124,0.123931
0,-473.769,-10.4464,-5.04275,-5.09612,-5.11839,0.0424474,0.0485088,0.0147717,0.171476,40.585,42.3536,0.490106,0.193631,0.153515,0.010671,0.175948,0.333834,0.0277047,0.124894,0.109939,0.0463497,0.00257511,0.00291092,1.49544,2.23738,0.41648,0.597133,0.33987,0.0629968
0,-482.838,-15.0619,-5.05017,-5.08414,-4.76032,0.0423863,0.0470233,0.00401895,0.172689,38.4025,34.6616,0.484088,0.331562,0.210207,0.00371077,0.185273,0.242306,0.0325118,0.123518,0.100458,0.0430718,0.00260543,0.0062573,1.31658,2.22256,0.289746,0.507617,0.354616,0.137767
0,-476.27,-15.6115,-5.06173,-5.11654,-4.32923,0.0422823,0.0488572,0.000673506,0.16555,38.2642,32.1694,0.412534,0.189308,0.339875,0.0234032,0.176667,0.353575,0.015406,0.126504,0.100352,0.0555112,0.0299723,0.000632946,1.91945,1.46227,0.480707,0.544382,0.32224,0.133378
0,-479.014,-12.3137,-5.00285,-4.99458,-4.92859,0.0392979,0.0493361,0.00497406,0.164337,33.9533,34.372,0.493302,0.266467,0.250936,0.0427445,0.163841,0.372741,0.0144475,0.11609,0.101829,0.0476917,0.00206906,0.00234742,1.79159,1.07583,0.25636,0.609134,0.268749,0.122117
0,-478.897,-12.0708,-4.87603,-5.21205,-4.67793,0.041814,0.0485477,0.000641821,0.181633,37.8991,34.7703,0.484854,0.208714,0.151724,0.0740605,0.160572,0.355766,0.0375624,0.105936,0.100464,0.0667647,0.0777412,0.00366022,1.47691,3.17577,0.411767,0.56939,0.358526,0.0720835
0,-486.798,-19.9558,-4.96979,-5.02667,-4.8404,0.0429505,0.0483523,0.000428153,0.177441,42.8918,40.6936,0.497602,0.196261,0.312937,0.00351737,0.192131,0.388519,0.0210321,0.130198,0.100617,0.105331,0.0276659,0.0129798,0.750535,1.95207,0.227392,0.555616,0.305486,0.138899
0,-485.465,-18.5178,-4.86311,-5.13745,-4.65042,0.0400309,0.0498733,0.000968113,0.1557,32.1772,39.0265,0.486965,0.23911,0.0969185,0.0794148,0.187664,0.346624,0.0104111,0.125868,0.106484,0.0933458,0.0175413,0.002217,1.02018,1.21733,0.162219,0.590743,0.334742,0.0745148
0,-474.498,-8.21901,-4.96255,-5.11168,-4.37867,0.0401659,0.049428,0.0038506,0.168789,44.8881,40.4223,0.487988,0.131165,0.212855,0.00354352,0.166497,0.377598,0.0267405,0.111051,0.105708,0.0544831,0.00448426,0.00486918,1.33112,2.25417,0.433753,0.600192,0.308911,0.0908962
0,-487.105,-12.9236,-4.9179,-5.08004,-4.8039,0.0414195,0.0494062,0.000820169,0.147834,43.0215,35.0161,0.49359,0.367543,0.27067,0.0386676,0.161277,0.374294,0.0568057,0.123681,0.103774,0.0774399,0.023052,0.00494443,1.14108,1.2121,0.509141,0.524863,0.375866,0.0992707
0,-478.633,-11.3162,-5.08103,-5.00848,-4.75661,0.0413078,0.0494761,0.00684802,0.154612,40.782,45.1183,0.47626,0.1588,0.275087,0.0341004,0.164815,0.371982,0.0223557,0.112677,0.118869,0.102822,0.000549906,0.00856409,1.13581,2.7141,0.378984,0.553801,0.337871,0.108329
0,-477.983,-12.9205,-4.86568,-5.16022,-4.53638,0.0398161,0.0494676,0.000548693,0.161976,31.2236,37.5246,0.475023,0.172432,0.286929,0.0124576,0.169638,0.360949,0.0296385,0.119,0.105481,0.111531,0.00132424,0.00383906,1.36401,0.844587,0.223997,0.579116,0.336698,0.0841865
0,-478.586,-8.91783,-5.09586,-5.07743,-4.42571,0.041104,0.0494888,0.00209259,0.16556,38.7293,38.3754,0.478519,0.185838,0.23945,0.0665693,0.191267,0.289662,0.0517916,0.109386,0.104308,0.0699412,0.0105301,0.00434822,1.57079,1.76552,0.197047,0.507702,0.381106,0.111192
0,-486.298,-18.8319,-4.92117,-5.13759,-4.22771,0.0399409,0.0497442,0.00505275,0.158396,36.3059,43.8793,0.49404,0.176992,0.287352,0.00111011,0.165437,0.275164,0.0405238,0.10674,0.104332,0.100812,0.00343299,0.0229095,1.98884,2.36621,0.685514,0.594966,0.333455,0.0715798
0,-482.353,-11.6348,-4.97871,-5.07766,-4.95743,0.0423708,0.0476942,0.00299826,0.167656,32.6811,29.2896,0.495541,0.171255,0.294488,0.00402793,0.152473,0.344761,0.0521007,0.115048,0.109493,0.0290921,0.0266925,0.00853783,1.44029,1.82057,0.67759,0.537573,0.369342,0.0930849
0,-477.067,-10.8208,-4.98506,-5.03303,-4.70113,0.0421815,0.0498013,0.0126353,0.171826,33.2433,47.5347,0.489191,0.262332,0.246002,0.0190435,0.202834,0.342316,0.0456222,0.136207,0.105503,0.0953609,0.0156946,0.00505526,1.09425,1.26733,0.267478,0.587143,0.330437,0.0824196
0,-479.756,-11.3777,-4.98431,-4.92392,-4.8775,0.0414128,0.0493128,0.00329809,0.175365,40.2407,46.0823,0.488112,0.152749,0.238563,0.0124306,0.171187,0.374704,0.0438162,0.126181,0.10909,0.0692731,0.0163308,0.0285063,1.10785,1.08596,0.338786,0.57074,0.34163,0.0876299
0,-489.744,-18.597,-4.96629,-5.18178,-5.39843,0.0410996,0.0493322,0.00281594,0.153201,37.4545,21.7983,0.494781,0.198296,0.097172,0.0182273,0.145144,0.346564,0.0229143,0.103858,0.105514,0.0338963,0.0640764,0.00304466,1.28924,1.65219,0.588601,0.534492,0.349907,0.115602
0,-484.26,-14.2546,-4.98375,-4.998,-4.92633,0.0423333,0.0496964,0.00104966,0.157262,36.3115,27.7797,0.489433,0.0849248,0.118852,0.0288692,0.177296,0.343053,0.0294138,0.121929,0.0915151,0.0512783,0.00139513,0.0152012,0.884918,2.34393,0.364966,0.586356,0.340239,0.0734052
0,-480.289,-12.1241,-5.07134,-5.04322,-4.95548,0.0414779,0.0488921,0.00192425,0.178732,34.9698,39.9542,0.486837,0.141923,0.187585,0.0253538,0.180918,0.326181,0.0102503,0.106562,0.0820291,0.118509,0.00475884,0.00895544,1.63214,2.21658,0.271982,0.609193,0.291503,0.0993042
0,-478.547,-11.1194,-4.98265,-5.03371,-4.3219,0.0419518,0.0477526,0.00420451,0.175298,35.6918,27.9435,0.496269,0.174159,0.235,0.0928178,0.192149,0.329349,0.0369909,0.117686,0.102573,0.100332,0.0268151,0.00485516,1.0075,1.02762,0.488863,0.495145,0.379165,0.12569
0,-487.35,-14.5343,-4.9523,-5.19125,-5.02156,0.040635,0.0492212,0.00250775,0.159312,33.6439,26.7819,0.496459,0.165387,0.339252,0.041703,0.152077,0.281348,0.0364502,0.136893,0.119116,0.0865487,0.00660234,0.00510382,1.70066,1.0314,0.303267,0.610773,0.313123,0.0761037
0,-476.571,-10.148,-4.9241,-5.11573,-4.44167,0.0433961,0.0496434,0.00598085,0.172464,32.0395,45.5387,0.482702,0.18077,0.212334,0.0503856,0.163263,0.378959,0.0526553,0.102892,0.117693,0.0453643,0.0589234,0.0100306,1.76493,2.85873,0.494769,0.531604,0.357204,0.111192
0,-485.657,-11.9932,-4.98103,-5.15049,-4.61883,0.0434994,0.0494988,0.012244,0.15744,36.6742,38.8558,0.481569,0.105652,0.0838643,0.0033564,0.175563,0.361166,0.0366859,0.120643,0.0920162,0.0893062,0.002967,0.00931422,1.09572,2.66155,0.354069,0.562377,0.332582,0.105041
0,-480.603,-14.3484,-5.01792,-4.93099,-4.83721,0.0425969,0.0493891,0.00155527,0.157165,36.0822,29.8119,0.470758,0.164663,0.194527,0.0158261,0.180848,0.372832,0.0309337,0.12036,0.10563,0.197632,0.00142536,0.0219825,1.48736,1.67985,0.381181,0.544026,0.315148,0.140826
0,-480.441,-14.0397,-5.04477,-5.08338,-4.11965,0.0424547,0.0497731,0.00141928,0.173983,34.8977,23.1117,0.472362,0.141213,0.0976558,0.0174963,0.193793,0.323419,0.0192249,0.122799,0.0885891,0.0816182,0.00267784,0.00309419,1.23498,1.83792,0.327647,0.539302,0.357164,0.103534
0,-481.465,-11.5589,-4.98943,-5.15518,-4.26074,0.0401129,0.0472805,0.00150776,0.17997,34.9191,36.6338,0.494968,0.288437,0.346741,0.044477,0.152823,0.390326,0.0306462,0.124216,0.114297,0.0480167,0.00937272,0.00264133,1.52295,1.72791,0.493588,0.609611,0.304512,0.0858762
0,-475.184,-9.03377,-4.96057,-5.23005,-4.54994,0.0417462,0.0495984,0.00162531,0.168567,36.6367,29.874,0.484612,0.162757,0.188451,0.0432415,0.160705,0.362696,0.0166167,0.0990464,0.111237,0.0815386,0.0445112,0.00522158,1.39664,1.1749,0.460248,0.575277,0.316656,0.108067
0,-479.632,-11.3714,-5.05072,-4.9674,-4.13865,0.0409894,0.0484448,0.00319588,0.175144,38.0702,40.5539,0.4935,0.171711,0.380671,0.0329859,0.195278,0.313691,0.0283602,0.107954,0.116325,0.0651636,0.00619537,0.0159647,1.49494,1.47551,0.430928,0.54124,0.356318,0.102442
0,-490.518,-13.0563,-4.94522,-5.15351,-4.93957,0.0448539,0.0486719,0.00170292,0.162697,33.3296,38.5119,0.465109,0.141847,0.240678,0.0368972,0.161188,0.336455,0.0448039,0.136195,0.107181,0.0274774,0.0186656,0.00472391,1.38825,1.91684,0.306689,0.530653,0.376986,0.092361
0,-474.731,-7.63908,-4.91194,-5.07467,-4.43243,0.0420511,0.0495437,0.0073237,0.171472,31.51,31.0093,0.361366,0.208309,0.252104,0.0693842,0.179753,0.359257,0.0306052,0.11673,0.106564,0.0631286,0.032017,0.0058292,1.6276,2.43079,0.42103,0.528844,0.357615,0.113541
0,-479.211,-10.9042,-4.99445,-5.11565,-4.40159,0.0415094,0.0495426,0.00245359,0.162773,34.9479,38.5926,0.492358,0.184329,0.301269,0.0173824,0.163799,0.281477,0.0219014,0.111125,0.0983003,0.0929013,0.00356596,0.015169,2.30362,1.54226,0.811511,0.551479,0.329657,0.118864
0,-482.392,-17.5256,-4.87063,-5.09031,-4.27818,0.0388869,0.0472132,0.0120288,0.156589,39.6349,39.8474,0.470362,0.219388,0.325351,0.164209,0.182746,0.344692,0.0495822,0.119341,0.13164,0.0781703,0.0105661,0.00417142,1.18087,3.55471,0.221799,0.568226,0.358085,0.0736886
0,-478.512,-10.1867,-5.00118,-5.12183,-4.95865,0.0420085,0.0494393,0.00046357,0.177521,43.6569,39.8597,0.476743,0.237094,0.145405,0.00828839,0.167166,0.357496,0.0580473,0.127584,0.104796,0.0547147,0.0231224,0.00314105,1.50175,2.75802,0.563571,0.538441,0.358921,0.102638
0,-472.826,-6.39139,-4.93745,-5.04764,-4.45652,0.0422697,0.0488945,0.00175936,0.176146,31.5611,44.1556,0.478891,0.218841,0.26577,0.0271436,0.168431,0.366532,0.0382208,0.110011,0.117442,0.0708081,0.0054177,0.00682537,1.16752,3.2985,0.649218,0.545483,0.349071,0.105447
0,-483.349,-10.1012,-4.94514,-5.19135,-4.54119,0.0416277,0.0491746,0.00183389,0.173258,32.8326,27.7137,0.477224,0.106147,0.0915217,0.0520597,0.169939,0.317416,0.0467724,0.119226,0.121999,0.139964,0.00526093,0.00461318,1.38076,2.06929,0.542251,0.549742,0.346655,0.103603
0,-476.97,-10.5919,-4.97285,-5.06506,-4.32589,0.0419559,0.0494938,0.00345623,0.167086,38.7802,38.3949,0.497089,0.29241,0.0876977,0.0131197,0.169344,0.31426,0.0491514,0.100115,0.114254,0.137226,0.0277463,0.00864283,1.53527,4.05529,0.369035,0.577074,0.341634,0.0812922
0,-484.984,-14.4009,-5.02622,-4.96723,-4.22358,0.0408097,0.0491724,0.00365646,0.163798,37.4736,34.2567,0.451049,0.318925,0.23918,0.012845,0.188963,0.365833,0.0106561,0.104098,0.118965,0.0985675,0.0112692,0.00421307,1.63271,1.73394,0.24944,0.543981,0.398742,0.057277
0,-482.119,-17.3937,-4.98513,-5.05088,-4.3825,0.0403793,0.046438,0.0182339,0.156857,28.891,35.8422,0.495219,0.25592,0.140099,0.142073,0.158855,0.321753,0.0483719,0.123373,0.113379,0.0757397,0.00216095,0.00267313,1.56796,1.61227,0.652963,0.532065,0.389667,0.0782685
0,-476.626,-10.3547,-4.88325,-4.99706,-4.32983,0.04107,0.0466713,0.00765855,0.165895,30.4944,35.6295,0.46092,0.147767,0.218304,0.0229824,0.167409,0.389328,0.0163381,0.119405,0.105263,0.0806466,0.00561177,0.00568865,0.982764,2.02716,0.269864,0.565838,0.325281,0.108881
0,-478.927,-10.655,-4.991,-5.13867,-5.28068,0.0404105,0.0495877,0.00177647,0.171301,37.1975,42.9104,0.427702,0.161864,0.176611,0.00849176,0.173239,0.349657,0.0532213,0.126736,0.107183,0.1019,0.0484155,0.0142007,1.89737,1.38561,0.577046,0.590072,0.302981,0.106947
0,-474.006,-7.43532,-5.02404,-5.15334,-4.5619,0.0407809,0.0495656,0.00349164,0.167037,38.6527,30.5802,0.467626,0.218703,0.177996,0.0637698,0.178485,0.323935,0.0417985,0.121729,0.101326,0.158241,0.00181393,0.00376746,1.20981,1.69116,0.405528,0.537949,0.367976,0.0940742
0,-482.52,-9.23476,-4.89883,-4.9859,-3.94582,0.0426808,0.0495374,0.0038349,0.1612,37.9791,30.2927,0.464007,0.232186,0.25523,0.0321655,0.17603,0.381267,0.0271783,0.0984396,0.106252,0.070456,0.00502063,0.00757739,1.54753,1.83307,0.371809,0.589765,0.32791,0.0823249
0,-487.587,-18.2277,-4.90135,-5.17019,-4.56941,0.0422653,0.0489696,0.0063465,0.154847,35.2026,31.8197,0.490047,0.210072,0.266042,0.00385732,0.162056,0.326367,0.218549,0.110124,0.102706,0.0663705,0.0237729,0.00713717,1.26841,5.37505,0.31372,0.48722,0.415277,0.0975023
0,-475.171,-13.0194,-4.97827,-5.16292,-5.13496,0.0422402,0.0496935,0.0117301,0.170477,38.2603,30.8397,0.456984,0.145635,0.217061,0.044869,0.155899,0.319511,0.0274273,0.108131,0.094315,0.0825919,0.0310131,0.000846315,1.69323,1.93083,0.286419,0.580265,0.310724,0.109011
0,-477.491,-9.92131,-5.03069,-5.12284,-4.77,0.0402304,0.0486503,0.00138452,0.161872,32.9863,41.4332,0.489664,0.141715,0.332009,0.0282734,0.199123,0.376585,0.0241096,0.120695,0.10745,0.128437,0.103799,0.00683305,1.58445,1.14377,0.329587,0.578898,0.316215,0.104887
0,-484.588,-16.5334,-5.03779,-5.11075,-4.63414,0.0390058,0.0492686,0.00186075,0.160535,37.7295,50.8691,0.494148,0.307871,0.349917,0.00782318,0.190196,0.367474,0.068568,0.124853,0.0922816,0.0543796,0.0252398,0.00307993,1.06999,2.68961,0.888222,0.53646,0.371193,0.0923467
0,-482.243,-13.6002,-5.03931,-5.14299,-4.04455,0.0419103,0.0497465,0.00616986,0.174081,38.371,33.3391,0.484028,0.119769,0.190929,0.0231708,0.201368,0.305863,0.0447401,0.134016,0.120886,0.0858595,0.00360746,0.0172106,1.64483,1.93601,0.39114,0.53801,0.316034,0.145956
0,-481.116,-10.7826,-4.90904,-5.10827,-4.06641,0.0412966,0.0493714,0.00120041,0.169545,41.8716,43.316,0.485006,0.151278,0.164919,0.0100145,0.17943,0.325389,0.0532911,0.112383,0.108446,0.0543991,0.00167731,0.00171284,1.073,2.75019,0.270156,0.559494,0.351697,0.0888095
0,-478.753,-13.8686,-4.86933,-5.06819,-4.79571,0.0416149,0.0497023,0.00106474,0.188912,37.4286,31.3314,0.491796,0.227037,0.269808,0.117209,0.170299,0.354412,0.112927,0.117016,0.102387,0.0683645,0.00497048,0.00525284,1.41419,3.71075,0.783025,0.546401,0.366386,0.0872131
0,-494.274,-15.8444,-4.9319,-5.21096,-3.57748,0.0403577,0.0484831,0.00121565,0.173784,35.3931,39.7009,0.48249,0.202655,0.333503,0.0696949,0.167193,0.342407,0.044525,0.118015,0.106445,0.166131,0.00900738,0.00815262,1.29579,3.04164,0.427528,0.561242,0.366558,0.0721999
0,-487.153,-12.8454,-5.08478,-5.13676,-5.25282,0.0401029,0.0491288,0.00295444,0.169903,39.4761,38.7111,0.44869,0.198815,0.232109,0.0793863,0.138719,0.325197,0.0411971,0.120689,0.124865,0.0555558,0.0125338,0.0140753,1.13938,1.20824,0.325053,0.544931,0.337412,0.117657
0,-481.009,-16.6294,-5.14126,-5.05776,-4.75685,0.0416577,0.0494023,0.00212164,0.164461,25.6932,34.4842,0.476275,0.241515,0.33631,0.00588564,0.190805,0.406192,0.0320077,0.120665,0.106087,0.069242,0.0239118,0.00465444,1.1917,1.11666,0.347813,0.617459,0.24994,0.132601
0,-482.97,-11.6973,-4.90905,-5.08185,-4.12076,0.0402927,0.0488442,0.00738985,0.170761,44.1424,43.5501,0.484364,0.123864,0.283532,0.00605383,0.185462,0.370384,0.0180534,0.11602,0.110595,0.092756,0.0113729,0.00619641,1.43838,2.19755,0.829717,0.588657,0.315635,0.0957079
0,-479.71,-12.3943,-5.00146,-5.11597,-4.70263,0.0419111,0.0496122,0.00629825,0.185387,33.384,34.5777,0.479023,0.257709,0.0851314,0.027685,0.160064,0.398575,0.0282981,0.0993391,0.12267,0.139108,0.00809447,0.009108,1.30797,1.06686,0.359498,0.54972,0.345177,0.105103
0,-487.862,-18.7317,-4.92713,-5.00421,-4.46092,0.042194,0.0494255,0.00224539,0.179381,40.4894,35.6004,0.405596,0.106841,0.108344,0.0250611,0.153638,0.331021,0.0252609,0.11268,0.0849253,0.025268,0.00552063,0.00210241,1.60538,0.900364,0.638822,0.573247,0.349042,0.0777111
0,-486.445,-13.0974,-5.01292,-5.12305,-4.64757,0.0437487,0.0497341,0.00700254,0.153284,38.6388,30.7263,0.485936,0.150071,0.091603,0.0517208,0.169239,0.348706,0.0227383,0.115127,0.108024,0.10379,0.0378869,0.00616502,2.27819,4.3323,0.276008,0.514277,0.36744,0.118283
0,-477.157,-11.5024,-4.928,-5.15466,-4.64769,0.0409204,0.0496263,0.000555268,0.168617,34.9077,34.0875,0.493679,0.235867,0.113713,0.0738481,0.192283,0.251414,0.0524122,0.114361,0.101653,0.100688,0.00325294,0.00959188,1.18167,2.47956,0.446105,0.585801,0.315198,0.0990007
0,-478.027,-12.2185,-4.92649,-5.07385,-3.98345,0.0393695,0.049188,0.00484403,0.169477,35.1564,30.842,0.482701,0.203724,0.208779,0.0138257,0.178601,0.316643,0.0306574,0.126467,0.100483,0.0778894,0.0177284,0.00292874,1.90747,0.857761,0.416275,0.52781,0.313958,0.158232
0,-484.45,-11.8592,-5.02844,-5.07272,-5.32038,0.0428423,0.0496421,0.00388461,0.167139,33.4952,41.4997,0.490425,0.18491,0.101175,0.00618417,0.180123,0.344123,0.0216712,0.127034,0.117478,0.0862977,0.0814344,0.00224217,1.31879,2.04867,0.29274,0.582308,0.353986,0.0637055
0,-478.127,-7.38718,-5.03474,-5.05185,-4.60812,0.0419095,0.0489208,0.00134019,0.15485,39.8255,37.7243,0.491365,0.208737,0.175523,0.0333439,0.170826,0.376485,0.0739296,0.12328,0.0962769,0.0498178,0.0102323,0.00330753,1.62691,3.29941,0.298167,0.610282,0.29041,0.0993081
0,-484.388,-17.336,-5.02566,-5.04249,-4.83573,0.0390117,0.0482987,0.00276801,0.178641,43.4968,45.8015,0.462071,0.144881,0.260644,0.113952,0.203338,0.323944,0.0245048,0.110539,0.102955,0.030354,0.0262059,0.0080315,1.03072,0.70837,0.358166,0.574089,0.331227,0.0946835
0,-505.375,-20.9496,-5.1081,-5.2239,-4.03759,0.0395905,0.0498133,0.0103868,0.174514,27.7271,42.1714,0.43054,0.158016,0.286642,0.158045,0.161398,0.361395,0.0403201,0.103894,0.0996426,0.130734,0.0172801,0.00388505,1.0652,1.36044,0.318792,0.585254,0.333326,0.08142
0,-486.15,-15.9208,-5.03313,-5.16628,-4.91353,0.042411,0.0477576,0.0109038,0.173542,30.9533,42.5837,0.386185,0.194757,0.135622,0.0385463,0.1471,0.390215,0.0618149,0.117564,0.110155,0.0472677,0.0123226,0.00400406,2.59607,1.48091,0.356562,0.57221,0.302219,0.125571
0,-484.729,-18.0458,-5.10062,-5.04959,-5.05608,0.043602,0.049871,0.00340691,0.184859,32.7881,26.4696,0.43276,0.267304,0.144064,0.00509837,0.165335,0.352292,0.0328271,0.116492,0.121714,0.0583742,0.00183651,0.00247495,1.15751,1.65423,0.540359,0.554371,0.350533,0.0950964
0,-481.728,-16.6727,-4.98532,-5.05759,-4.10865,0.0422598,0.0495883,0.00767315,0.158501,34.2167,22.3243,0.496145,0.252212,0.225783,0.13463,0.178991,0.385702,0.0104752,0.109955,0.103288,0.0580608,0.00286959,0.00462946,0.894428,1.61605,0.178343,0.57151,0.3258,0.10269
0,-486.332,-13.2088,-4.99775,-5.06868,-4.59894,0.0444188,0.046427,0.0064911,0.168273,38.3007,44.8138,0.493173,0.196881,0.182654,0.0537117,0.186065,0.365792,0.0182631,0.121397,0.0948145,0.170859,0.00777587,0.00615544,1.62148,1.22905,0.393548,0.510884,0.36678,0.122336
0,-474.418,-7.58995,-5.07053,-5.13295,-5.34627,0.041508,0.0492976,0.00585041,0.169576,38.9341,38.8443,0.478336,0.124916,0.246941,0.0146973,0.181373,0.370169,0.0291849,0.111385,0.101153,0.0544837,0.0188817,0.0119018,1.45571,2.38843,0.347272,0.621833,0.294078,0.0840889
0,-486.174,-13.7736,-4.91925,-5.09843,-4.69549,0.0408207,0.0466149,0.00303309,0.164554,35.7924,36.2636,0.471681,0.117212,0.318679,0.0343795,0.155476,0.269819,0.0554973,0.14066,0.104972,0.0597716,0.0270597,0.00423184,1.05268,3.50417,0.63496,0.567904,0.313834,0.118262
0,-481.126,-15.581,-4.96807,-5.0139,-4.45928,0.0399087,0.0494404,0.0023263,0.14548,34.9217,25.4291,0.492251,0.247845,0.16328,0.0251173,0.188676,0.297269,0.0340958,0.0978239,0.0984844,0.0774121,0.0482289,0.00382962,1.29381,1.10592,0.581124,0.536355,0.371247,0.0923981
0,-478.553,-13.0926,-5.0237,-5.1028,-4.55473,0.0406024,0.0497794,0.000437422,0.168205,36.9984,38.3018,0.498598,0.250742,0.215903,0.0350152,0.191529,0.362813,0.0335948,0.119182,0.103077,0.0599099,0.00248939,0.0038204,1.67557,3.63314,0.271246,0.644854,0.28304,0.0721053
0,-478.309,-13.6167,-4.93694,-5.08202,-4.47972,0.0408715,0.0481608,0.00443567,0.168948,35.4278,35.8477,0.4806,0.176906,0.0569145,0.0391025,0.157348,0.299259,0.0491958,0.1219,0.0980141,0.0927385,0.00171686,0.00288469,2.82137,1.84697,0.22692,0.588883,0.298486,0.112631
0,-484.674,-17.426,-5.01796,-5.05954,-5.07991,0.0406167,0.0498455,0.000367627,0.171678,42.7199,46.4375,0.491369,0.120834,0.27834,0.00506038,0.174414,0.38818,0.0114684,0.109566,0.114197,0.0865469,0.0213325,0.00426108,1.3216,3.26402,0.760138,0.584221,0.338721,0.0770583
0,-476.971,-11.649,-4.98615,-5.09252,-4.63359,0.0402167,0.0493905,0.00188885,0.179586,39.7308,29.5642,0.474489,0.243975,0.196382,0.0171312,0.179985,0.267209,0.048997,0.132887,0.0923622,0.051539,0.0113994,0.00291962,1.32368,2.79761,0.473009,0.51272,0.397857,0.0894226
0,-476.568,-10.6774,-4.88321,-5.03711,-5.34582,0.039819,0.0491649,0.0014245,0.176106,36.9491,32.3092,0.486828,0.164888,0.274239,0.00824567,0.163272,0.379799,0.037518,0.117192,0.111537,0.0447842,0.0113382,0.00427944,1.82368,1.5132,0.466411,0.633149,0.299277,0.067574
0,-485.192,-16.9793,-5.00269,-4.91872,-4.58228,0.0412766,0.0490314,0.00162218,0.171179,41.7368,49.9763,0.461327,0.215788,0.0669409,0.01254,0.14296,0.390117,0.0204774,0.115001,0.124085,0.110111,0.00156623,0.00606781,1.44275,1.72838,0.570121,0.604795,0.291675,0.10353
0,-478.113,-10.654,-4.90396,-5.16394,-5.07206,0.0419222,0.049206,0.00214878,0.161394,39.8569,42.974,0.484177,0.28335,0.26998,0.0407325,0.178311,0.336789,0.0244803,0.108928,0.112466,0.105241,0.00266873,0.00793529,1.67425,3.10183,0.34534,0.476142,0.370434,0.153424
0,-481.186,-19.0067,-4.89309,-5.03812,-4.23611,0.042731,0.0491409,0.0103285,0.171481,32.9932,29.0002,0.435723,0.225105,0.146665,0.0309612,0.194496,0.380357,0.0884782,0.0958561,0.121755,0.0336001,0.00467856,0.0238646,0.898329,1.89112,0.226818,0.593025,0.306749,0.100226
0,-481.323,-12.0236,-4.94426,-5.11214,-4.63913,0.0412544,0.048696,0.00109402,0.173985,36.8608,34.4486,0.498925,0.127297,0.236688,0.0273765,0.176679,0.355225,0.0219801,0.131427,0.106886,0.111795,0.00139555,0.00346254,1.28827,2.96902,0.198186,0.539392,0.369919,0.090689
0,-476.476,-12.3319,-5.04062,-5.14343,-4.70847,0.042543,0.0490205,0.00429822,0.158902,46.5579,37.1237,0.429179,0.287791,0.356242,0.122006,0.179699,0.335548,0.0434854,0.116924,0.094536,0.0928639,0.00600001,0.00953958,1.4081,1.76043,0.344383,0.628893,0.293274,0.0778332
0,-480.32,-9.66042,-4.89983,-5.10983,-5.01115,0.0422897,0.048527,0.0005962,0.174187,36.5976,47.0867,0.479289,0.188648,0.279708,0.00991363,0.186334,0.36492,0.0661963,0.122885,0.101675,0.0871693,0.0127591,0.00464139,2.0389,2.7722,0.227728,0.55481,0.358146,0.0870433
0,-481.329,-18.6208,-5.08013,-5.05609,-4.33377,0.0429465,0.0493788,0.00106086,0.171878,40.8085,43.2151,0.498537,0.251813,0.399658,0.0202258,0.134189,0.310488,0.0507362,0.108352,0.103027,0.0844133,0.0111676,0.00862499,2.04082,2.25933,0.277079,0.59501,0.351156,0.0538339
